ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775844889110151,3470536486,17,100,137.049072265625
1775844889155030,3470566486,17,100,137.049072265625
1775844889179375,3470596486,16,100,137.049072265625
1775844889207987,3470626486,17,100,136.7036895751953
1775844889233547,3470656486,16,100,136.7036895751953
1775844889255885,3470686485,16,100,136.7036895751953
1775844889298047,3470716485,16,100,136.7036895751953
1775844889326269,3470746470,16,100,136.7036895751953
1775844889355343,3470776487,16,100,136.7036895751953
1775844889381723,3470806483,16,100,136.7036895751953
1775844889428639,3470836485,16,100,136.7036895751953
1775844889449696,3470866485,17,100,136.7036895751953
1775844889474765,3470896485,16,100,136.7036895751953
1775844889503414,3470926520,16,100,136.7036895751953
1775844889528129,3470956484,16,100,136.7036895751953
1775844889575385,3470985492,16,100,136.7036895751953
1775844889597147,3471015462,16,100,136.7036895751953
1775844889626323,3471045485,16,100,136.7036895751953
1775844889648204,3471075477,16,100,136.7036895751953
1775844889697005,3471105486,17,100,136.7036895751953
1775844889732818,3471135463,16,100,136.7036895751953
1775844889763106,3471165483,16,100,136.7036895751953
1775844889787157,3471195485,17,100,136.7036895751953
1775844889810540,3471225485,16,100,136.7036895751953
1775844889832573,3471255485,16,100,136.7036895751953
1775844889874825,3471285485,17,100,136.7036895751953
1775844889896705,3471315485,16,100,136.7036895751953
1775844889923749,3471345458,16,100,136.7036895751953
1775844889946282,3471375486,17,100,136.7036895751953
1775844889971470,3471405482,16,100,136.7036895751953
1775844890022481,3471435487,16,100,136.7036895751953
1775844890046320,3471465463,16,100,136.7036895751953
1775844890101994,3471495484,16,100,136.7036895751953
1775844890126368,3471525486,17,100,136.7036895751953
1775844890148697,3471555475,16,100,136.7036895751953
1775844890208310,3471585485,16,100,136.7036895751953
1775844890233187,3471615485,16,100,136.7036895751953
1775844890258233,3471645486,16,100,136.7036895751953
